brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
60,Cooperstown Brewing Company,1190255576,4,3.5,4,biegaman,Irish Extra Stout,3.5,3.5,Strike Out Stout,4.6,178
22,Unibroue,1161131445,4,3.5,3.5,biegaman,Irish Pale Ale,4.5,4,St-Hubert,6.5,3525
10607,Sixpoint Brewery,1233514666,4,4,4,biegaman,Irish Pale Ale,4,4.5,Re-action,7.2,44837
22,Unibroue,1160589315,3.5,3.5,3.5,biegaman,Irish Pale Ale,3.5,3.5,Raftman,5.5,793
10607,Sixpoint Brewery,1324224019,3.5,3.5,3.5,biegaman,Irish Cream Ale,3,3.5,Sweet Action,5.2,22193
99,Matt Brewing Company,1236459312,3.5,3,3.5,biegaman,Irish Red Ale,3,3.5,Saranac Irish Red Ale,4.5,43835
35,Boston Beer Company (Samuel Adams),1252618426,3.5,3.5,4,biegaman,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
765,Trafalgar Ales & Meads,1300469041,3.5,3,2.5,biegaman,Irish Red Ale,3,3,Paddy's Irish Red,5,8590
240,Murphy Brewery Ireland Limited,1301781571,3.5,3,4.5,biegaman,Irish Dry Stout,4,4,Murphy's Irish Stout,4,703
1296,Magnotta Brewery,1235853319,3.5,3,4,biegaman,Irish Cream Ale,3,3.5,True North Irish Cream Ale,5,9932
16320,Brasserie de la Senne,1189480514,3.5,4,4.5,biegaman,Irish Pale Ale,4,4,Zinnebir,6,38705
75,Grupo Modelo S.A. de C.V.,1304125446,3.5,3,3.5,biegaman,Irish Lager,3.5,3,Victoria,4,6508
2335,Beba,1165528289,3.5,3,3.5,biegaman,Irish Pale Ale,3.5,3.5,Molto Malto,7,13802
48,Brouwerij Van Steenberge N.V.,1160590330,3.5,4,4,biegaman,Irish Pale Ale,3.5,4,Bière Du Boucanier Red,7,20237
48,Brouwerij Van Steenberge N.V.,1300054136,3.5,3.5,4,biegaman,Irish Pale Ale,3.5,3.5,Augustijn Blond,7,54453
4847,Brasserie Des Gabariers (L&L Cognac SA),1176317839,3.5,2.5,3.5,biegaman,Irish Pale Ale,4,3.5,Atlantic Au Pineau,4.5,36321
769,Amsterdam Brewing Company,1160769459,3.5,3.5,4,biegaman,Irish Dry Stout,4,4,Amsterdam Irish Stout,5,23144
160,Wychwood Brewery Company Ltd,1258487267,3.5,3.5,3.5,biegaman,Irish Extra Stout,3.5,4,Black Wych,5,6525
646,Carlow Brewing Company,1195266085,3.5,3.5,4,biegaman,Irish Red Ale,3.5,4,Moling's Traditional Red Ale,4.3,1753
470,Abbaye de Leffe S.A.,1160589561,3.5,4,4,biegaman,Irish Pale Ale,3.5,3.5,Leffe Blonde,6.6,2137
184,Bierbrouwerij De Koningshoeven B.V.,1180399816,3.5,3.5,3.5,biegaman,Irish Pale Ale,3.5,3.5,La Trappe Blond (Koningshoeven / Dominus),6.5,590
7734,Amarcord Birra Artigianale Italiana,1157729344,3.5,3.5,4,biegaman,Irish Lager,4,3.5,La Puténa,6.5,15903
283,Brouwerij Liefmans,1152577331,3.5,3.5,3,biegaman,Irish Pale Ale,3.5,3.5,Jan Van Gent,5.5,1687
1879,Garrison Brewing Company,1250804392,3.5,4,4,biegaman,Irish Red Ale,3.5,3.5,Irish Red Ale,5,13302
73,Great Lakes Brewing Company,1258149501,3.5,4,4,biegaman,Irish Lager,4,4,Great Lakes Eliot Ness,6.2,229
193,Anderson Valley Brewing Company,1310160266,3,3,3.5,biegaman,Irish Cream Ale,3,3.5,Summer Solstice Cerveza Crema,5.6,23506
889,Brouwerij Palm NV,1307420849,3,2.5,4.5,biegaman,Irish Pale Ale,3,3,Palm / Palm Speciale,5.4,2823
765,Trafalgar Ales & Meads,1260232507,3,3,3.5,biegaman,Irish Red Ale,2,3,Trafalgar Malted Corpse,4.5,53158
194,McAuslan Brewing,1278266462,3,3,3.5,biegaman,Irish Cream Ale,3,4,McAuslan Irish Cream Ale,5,14794
661,Muskoka Brewery,1280100102,3,3,4,biegaman,Irish Cream Ale,3.5,3,Muskoka Irish Cream Ale,5,7994
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1305127314,3,3.5,4,biegaman,Irish Lager,3,3.5,Dos Equis Amber Lager,4.5,171
764,Blue Point Brewing Company,1183331272,3,3,3,biegaman,Irish Lager,4,3.5,Blue Point Toasted Lager,5.3,2318
48,Brouwerij Van Steenberge N.V.,1160590023,3,3.5,4,biegaman,Irish Pale Ale,3.5,3.5,Bruegel Amber Ale,5.2,1645
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1243368757,2.5,2.5,4,biegaman,Irish Red Ale,1.5,2.5,Kilkenny Irish Irish Cream Ale,4.3,3628
7008,Pump House Brewery,1161138694,2.5,2.5,3,biegaman,Irish Cream Ale,2.5,2.5,Cadian Irish Cream Ale,5,13063
3,Abita Brewing Co.,1124158686,3.5,2.5,3.5,Bierbauch,Irish Lager,3,3.5,Amber,4.5,5
240,Murphy Brewery Ireland Limited,1241892641,3,2,2.5,BierBreath305,Irish Red Ale,3,2,Murphy's Irish Red Beer,5,913
35,Boston Beer Company (Samuel Adams),1195350493,4.5,3.5,4,BiereBlanche,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
240,Murphy Brewery Ireland Limited,1196439046,4,4,4.5,BiereBlanche,Irish Dry Stout,3,4,Murphy's Irish Stout,4,703
2085,Dragonmead Microbrewery,1286070836,3.5,3,3,bierenutz,Irish Red Ale,3,3.5,Dragonmead Erik The Red,5,26343
590,New Glarus Brewing Company,1285187100,4.5,5,4,BieresDesMoines,Irish Pale Ale,5,5,R&D Golden Ale,7,51187
9897,Jolly Pumpkin Artisan Ales,1292871654,4.5,3.5,4,BieresDesMoines,Irish Pale Ale,3,4,"Luciérnaga, The Firefly",6.5,20524
35,Boston Beer Company (Samuel Adams),1229820072,4.5,3.5,4,BierFan,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
37,Brasserie d'Orval S.A.,1228760318,4.5,4,4,BierFan,Irish Pale Ale,4.5,4.5,Orval Trappist Ale,6.9,129
646,Carlow Brewing Company,1229106758,4.5,3.5,3.5,BierFan,Irish Dry Stout,3.5,3.5,O'Hara's Irish Stout,4.3,1751
73,Great Lakes Brewing Company,1249685488,4.5,4,4,BierFan,Irish Lager,4,4,Great Lakes Eliot Ness,6.2,229
10629,Schmohz Brewing Company,1249443363,4.5,4,3,BierFan,Irish Cream Ale,4,4,Valley City Irish Cream Ale,5,21257
3,Abita Brewing Co.,1226080975,4.5,3,3.5,BierFan,Irish Lager,3.5,4,Amber,4.5,5
35,Boston Beer Company (Samuel Adams),1230010757,4,3.5,4,BierFan,Irish Red Ale,4,4,Samuel Adams Irish Red,5.8,38365
1549,Goose Island Beer Co.,1227755684,4,4,3.5,BierFan,Irish Red Ale,3.5,4,Kilgubbin Red Ale,4.5,2778
3043,Brauerei Hirt GmbH,1257859721,4,4,3.5,BierFan,Irish Lager,3.5,3.5,Hirter 1270,4.9,32890
48,Brouwerij Van Steenberge N.V.,1238544486,4,3.5,3.5,BierFan,Irish Pale Ale,4,4,Bière Du Boucanier Red,7,20237
75,Grupo Modelo S.A. de C.V.,1236127443,4,3.5,3.5,BierFan,Irish Lager,3.5,4,Victoria,4,6508
240,Murphy Brewery Ireland Limited,1248567911,3.5,3.5,4,BierFan,Irish Dry Stout,3.5,3.5,Murphy's Irish Stout,4,703
30,Avery Brewing Company,1250221809,3.5,4.5,3.5,BierFan,Irish Pale Ale,4,4,Karma,5.2,23042
634,Brouwerij Van Eecke N.V.,1237676899,3.5,3.5,3,BierFan,Irish Pale Ale,3,3.5,Kapittel Blond,6.5,13566
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1325062993,3.5,2.5,3.5,BierFan,Irish Lager,3.5,3.5,Dos Equis Amber Lager,4.5,171
417,August Schell Brewing Company,1233376519,3,3,3.5,BierFan,Irish Extra Stout,3,3,Stout,5,41862
306,Coors Brewing Company,1227827262,3,3.5,4,BierFan,Irish Pale Ale,3,4,Blue Moon Pale Moon,5.4,42887
417,August Schell Brewing Company,1233196906,3,2.5,3.5,BierFan,Irish Lager,3.5,3,FireBrick,5,2032
37,Brasserie d'Orval S.A.,1093384491,5,4,4.5,bierfly,Irish Pale Ale,4,5,Orval Trappist Ale,6.9,129
240,Murphy Brewery Ireland Limited,1143483520,4,3,3.5,biergeniesser,Irish Dry Stout,3.5,3,Murphy's Irish Stout,4,703
35,Boston Beer Company (Samuel Adams),1288662126,3.5,3,3,bierguru,Irish Lager,3,3.5,Samuel Adams Boston Lager,4.9,104
470,Abbaye de Leffe S.A.,1290736304,1,3,4,bierguru,Irish Pale Ale,2.5,2,Leffe Blonde,6.6,2137
739,Brouwerij De Ranke,1306102576,4.5,5,4.5,Bierguy5,Irish Pale Ale,4.5,4.5,Cuvée De Ranke,7,42805
193,Anderson Valley Brewing Company,1309710975,4,3.5,3.5,Bierguy5,Irish Cream Ale,4,4,Summer Solstice Cerveza Crema,5.6,23506
35,Boston Beer Company (Samuel Adams),1083292149,4,3.5,3.5,Bierguy5,Irish Lager,4,3.5,Samuel Adams Boston Lager,4.9,104
30,Avery Brewing Company,1095905632,4,4,3.5,Bierguy5,Irish Dry Stout,4,3.5,Out Of Bounds Stout,6.3,1830
30,Avery Brewing Company,1117939773,4,3.5,3.5,Bierguy5,Irish Pale Ale,3.5,4,Karma,5.2,23042
73,Great Lakes Brewing Company,1109392768,4,4.5,5,Bierguy5,Irish Lager,4,4.5,Great Lakes Eliot Ness,6.2,229
48,Brouwerij Van Steenberge N.V.,1159635270,4,3.5,4,Bierguy5,Irish Pale Ale,4,3.5,Bière Du Boucanier Red,7,20237
10097,Harpoon Brewery,1268443302,3.5,4,3.5,Bierguy5,Irish Extra Stout,3.5,3.5,Harpoon Island Creek Oyster Stout (100 Barrel Series #30),5.5,55547
73,Great Lakes Brewing Company,1079292239,3.5,4,4,Bierguy5,Irish Red Ale,4,4,Great Lakes Conway's Irish Ale,6.5,5096
10607,Sixpoint Brewery,1308876683,3.5,3.5,4,Bierguy5,Irish Cream Ale,4,3.5,Sweet Action,5.2,22193
240,Murphy Brewery Ireland Limited,1107490171,3,3,3.5,Bierguy5,Irish Red Ale,4,3.5,Murphy's Irish Red Beer,5,913
126,Pete's Brewing Company,1144633792,3,3,4,Bierguy5,Irish Cream Ale,4,3,Pete's Wicked Wanderlust Irish Cream Ale,5.6,19950
73,Great Lakes Brewing Company,1077758797,5,3.5,4,bieristgut,Irish Lager,4,4.5,Great Lakes Eliot Ness,6.2,229
470,Abbaye de Leffe S.A.,1077851304,4,3,5,bieristgut,Irish Pale Ale,4,4,Leffe Blonde,6.6,2137
2097,Kuhnhenn Brewing Company,1095711635,4,4,4,bieristgut,Irish Pale Ale,3,4,Kuhnhenn Belgian Amber,5.5,19943
2085,Dragonmead Microbrewery,1095709913,4,3.5,4,bieristgut,Irish Dry Stout,3,4,Dragonmead Earl Spit Stout,6.2,19939
30,Avery Brewing Company,1124469708,4,4,5,bieristgut,Irish Dry Stout,3,4,Out Of Bounds Stout,6.3,1830
240,Murphy Brewery Ireland Limited,1084465393,3.5,4,4,bieristgut,Irish Dry Stout,3,3.5,Murphy's Irish Stout,4,703
144,Sprecher Brewing Company,1079569083,3.5,3.5,4,bieristgut,Irish Dry Stout,3,3.5,Irish Style Stout,5.73,3052
2085,Dragonmead Microbrewery,1095710889,3.5,4,3,bieristgut,Irish Pale Ale,3,4,Dragonmead Bronze Griffin Irish Pale Ale,6.8,5427
83,Brouwerij van Hoegaarden,1078890162,2.5,3.5,4,bieristgut,Irish Pale Ale,3,3,Hougaerdse DAS,5,8025
423,Boulevard Brewing Co.,1126882606,2.5,4,4,bieristgut,Irish Dry Stout,2,2.5,Dry Stout,5.2,3277
3,Abita Brewing Co.,1058549507,3.5,4,4,bierman2000,Irish Lager,4,3.5,Amber,4.5,5
489,Brouwerij 't IJ,1093970306,4.5,3.5,4.5,Bierman9,Irish Pale Ale,4,4,Columbus,9,1407
42,Brewery Ommegang,1021741966,4,4,4.5,Bierman9,Irish Pale Ale,4.5,4,Rare Vos (Amber Ale),6.5,593
22,Unibroue,1021736194,4,4,4,Bierman9,Irish Pale Ale,3.5,4,Raftman,5.5,793
240,Murphy Brewery Ireland Limited,1014657854,4,4,4.5,Bierman9,Irish Dry Stout,3.5,4,Murphy's Irish Stout,4,703
10097,Harpoon Brewery,1279644302,4,3.5,4,Bierman9,Irish Lager,4,4,Harpoon Pott's Landbier (100 Barrel Series #32),4.8,58924
73,Great Lakes Brewing Company,1088349785,4,3.5,4.5,Bierman9,Irish Lager,4,4,Great Lakes Eliot Ness,6.2,229
14,Cambridge Brewing Company,1028696891,4,4,4.5,Bierman9,Irish Red Ale,3.5,4,Wolf's Irish Pub Draft,4.9,5256
22512,Trapp Family Lodge Brewery,1301938595,4,3.5,4.5,Bierman9,Irish Lager,4,4,Trapp Irish Lager,5,57738
2905,Boston Baked Beans Co.,1053845422,4,4,4,Bierman9,Irish Cream Ale,4,4,GPA 8.0 High Gravity Irish Cream Ale,8,9997
253,Casco Bay Brewing Co.,1036509191,4,4,4,Bierman9,Irish Red Ale,4.5,4,Casco Bay RipTide Red Ale,5.4,714
115,"Old Nutfield Brewing Company, Ltd.",1024835878,3.5,4,4,Bierman9,Irish Dry Stout,3.5,3.5,Black 47 Stout,4,1255
13667,Starr Hill Brewery,1025806969,3.5,3.5,4,Bierman9,Irish Red Ale,4,3.5,Starr Hill Amber Ale,4.8,29993
35,Boston Beer Company (Samuel Adams),1010769168,3.5,3.5,4,Bierman9,Irish Lager,4,3.5,Samuel Adams Boston Lager,4.9,104
451,Moat Mountain Smoke House & Brewing Co.,1057230254,3.5,3,4,Bierman9,Irish Lager,3.5,4,Moat Lager,5.5,8539
30,Avery Brewing Company,1132858660,3.5,3.5,4,Bierman9,Irish Pale Ale,3.5,3.5,Karma,5.2,23042
10097,Harpoon Brewery,1314460741,3.5,3.5,4.5,Bierman9,Irish Pale Ale,4,4,Harpoon Irish Pale Ale,5.8,33976
14,Cambridge Brewing Company,1045987877,3.5,3.5,4,Bierman9,Irish Pale Ale,3.5,4,Golden Ring Abbey Ale,6.4,8424
826,Brasserie de l'Abbaye du Val-Dieu,1100128129,3.5,4.5,4.5,Bierman9,Irish Pale Ale,3.5,3.5,Val-Dieu Blond,6,2574
16320,Brasserie de la Senne,1164573158,3.5,3.5,4.5,Bierman9,Irish Pale Ale,3.5,3.5,Zinnebir,6,38705
309,Brasserie Duyck,1178554388,3,3.5,4.5,Bierman9,Irish Pale Ale,3,3.5,Saint Druon De Sebourg (French Abbey Ale),6,7470
37,Brasserie d'Orval S.A.,1038675481,3,3.5,5,Bierman9,Irish Pale Ale,3.5,3,Orval Trappist Ale,6.9,129
42,Brewery Ommegang,1067482832,4,4.5,4.5,BierManVA,Irish Pale Ale,4,4,Rare Vos (Amber Ale),6.5,593
4302,"Belize Brewing Co., Ltd.",1087779133,3.5,3.5,4.5,BierManVA,Irish Extra Stout,3.5,3.5,Belikin Stout,6.5,12334
710,Jacob Leinenkugel Brewing Company,1226197458,3,3,3,biernuss,Irish Lager,3,3,Leinenkugel's Red,4.9,2355
10097,Harpoon Brewery,1079903261,4,4,3.5,BierReise,Irish Pale Ale,4.5,3.5,Harpoon Abbey Style Ale (100 Barrel Series #03),6.5,13455
826,Brasserie de l'Abbaye du Val-Dieu,1063664129,4,4,4,BierReise,Irish Pale Ale,4,4,Val-Dieu Blond,6,2574
37,Brasserie d'Orval S.A.,1053030572,4,4,5,BierReise,Irish Pale Ale,4,4,Orval Trappist Ale,6.9,129
35,Boston Beer Company (Samuel Adams),1053725437,3.5,3,3,BierReise,Irish Lager,3,3,Samuel Adams Boston Lager,4.9,104
42,Brewery Ommegang,1061582193,3.5,3.5,4,BierReise,Irish Pale Ale,4,3.5,Rare Vos (Amber Ale),6.5,593
1548,John Harvard's Brewery & Ale House,1059873662,3.5,3.5,4,BierReise,Irish Dry Stout,3.5,3.5,Irish Dry Stout,3.9,477
132,Rogue Ales,1058757736,3.5,3.5,3,BierReise,Irish Cream Ale,3,3.5,Honey Irish Cream Ale,5.5,365
37,Brasserie d'Orval S.A.,1111419630,5,4,4.5,Bierschenker,Irish Pale Ale,4.5,5,Orval Trappist Ale,6.9,129
307,"Kinsale Brewing Company,",1213308767,4.5,3,4,Bierschenker,Irish Red Ale,4,4,Kinsale Landers Ale,5.6,43193
83,Brouwerij van Hoegaarden,1169564257,4.5,3.5,4,Bierschenker,Irish Pale Ale,4,3.5,Hougaerdse DAS,5,8025
889,Brouwerij Palm NV,1115307658,4,3.5,4,Bierschenker,Irish Pale Ale,4,3.5,Royal,7,23531
35,Boston Beer Company (Samuel Adams),1117917279,4,3.5,3.5,Bierschenker,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
16320,Brasserie de la Senne,1216056886,4,3.5,4,Bierschenker,Irish Dry Stout,3.5,3.5,Stouterik,4.5,38707
2243,The Porterhouse Brewing Company,1176251685,4,4,4.5,Bierschenker,Irish Dry Stout,4,4.5,Wrasslers XXXX Stout,5,3042
208,Brouwerij Westmalle,1294179531,4,4,4,Bierschenker,Irish Pale Ale,3.5,4,Westmalle Trappist Extra,4.8,16658
1435,Tuborgs Bryggerier A/S,1116870075,3.5,3.5,4,Bierschenker,Irish Lager,3.5,3.5,Tuborg Classic,4.6,9101
725,Brouwerij Haacht NV,1117045430,3.5,4,4,Bierschenker,Irish Pale Ale,3,3,Tongerlo Christmas,6.5,7312
9193,Brasserie Morbraz,1283983827,3.5,4.5,3.5,Bierschenker,Irish Pale Ale,3.5,4,Excalibur II,6,61720
804,Brasserie de Silly S.A.,1295770401,3.5,3.5,3.5,Bierschenker,Irish Pale Ale,4,4,Abbaye De Forest,6.5,42338
2428,Brasserie Caulier,1213262626,3,4.5,4,Bierschenker,Irish Pale Ale,3,3,Bon Secours Bien-Etre,5.5,43182
19213,Blue Hills Brewery,1301701913,3.5,3,4,bierschmecktgut,Irish Red Ale,3,3.5,Red Baron Ale,5,50242
646,Carlow Brewing Company,1323619768,4,3.5,4,BierStein711,Irish Dry Stout,3.5,4,O'Hara's Irish Stout,4.3,1751
470,Abbaye de Leffe S.A.,1321901875,3.5,3.5,4,BierStein711,Irish Pale Ale,5,4,Leffe Blonde,6.6,2137
35,Boston Beer Company (Samuel Adams),1322884283,3.5,3.5,4,BierStein711,Irish Lager,3,4,Samuel Adams Boston Lager,4.9,104
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1271443413,5,3.5,4,BierWolff,Irish Lager,4.5,4.5,Dos Equis Amber Lager,4.5,171
37,Brasserie d'Orval S.A.,1210282989,4.5,5,5,Big78CJ,Irish Pale Ale,4.5,4.5,Orval Trappist Ale,6.9,129
3,Abita Brewing Co.,1180490188,3,2.5,3.5,Big78CJ,Irish Lager,2.5,3.5,Amber,4.5,5
9897,Jolly Pumpkin Artisan Ales,1302808387,3.5,3.5,4,biga7346,Irish Pale Ale,3,3.5,"Luciérnaga, The Firefly",6.5,20524
37,Brasserie d'Orval S.A.,1325980149,4.5,4.5,5,bigaltemple,Irish Pale Ale,4.5,5,Orval Trappist Ale,6.9,129
764,Blue Point Brewing Company,1319079803,4.5,5,4,Bigbadbudman,Irish Lager,5,5,Blue Point Toasted Lager,5.3,2318
696,Thomas Hooker Brewing Company,1106268534,4.5,3.5,3.5,bigbeerdrinka,Irish Cream Ale,4,4,Thomas Hooker Blonde Ale,5.1,9801
2263,Porterhouse Restaurant & Brew Pub,1092785627,4,3.5,4,bigbeerdrinka,Irish Dry Stout,3,4,McHenery's Irish Stout,4.3,9448
132,Rogue Ales,1094876089,4,3.5,3.5,bigbeerdrinka,Irish Cream Ale,3.5,4,Honey Irish Cream Ale,5.5,365
37,Brasserie d'Orval S.A.,1105580543,3.5,4,4,bigbeerdrinka,Irish Pale Ale,3.5,3.5,Orval Trappist Ale,6.9,129
3120,Alpine Beer Company,1238956932,4,3.5,4,bigbelcher,Irish Red Ale,4,4,McIlhenney's Irish Red,6,7605
10046,Left Coast Brewing Company,1099333204,3,2,4,bigbelcher,Irish Cream Ale,3,3.5,Left Coast Gold,4.5,19445
21591,Sleepy Dog Brewery,1302709631,3,2,3.5,bigbelcher,Irish Red Ale,4,3,Sleepy Dog Red Rover Irish Red Ale,6.5,55927
35,Boston Beer Company (Samuel Adams),1267475655,3.5,3.5,4,BigBen61,Irish Lager,3.5,3.5,Samuel Adams Boston Lager,4.9,104
73,Great Lakes Brewing Company,1268610398,4.5,3.5,4,bigbluebeerguy,Irish Red Ale,4,4.5,Great Lakes Conway's Irish Ale,6.5,5096
35,Boston Beer Company (Samuel Adams),1266465657,4.5,3.5,3.5,bigbluebeerguy,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
1590,Diamond Knot Brewery,1273794312,3.5,3,3.5,bigbluebeerguy,Irish Red Ale,3.5,4,Slane's Irish Ale,6.6,5525
470,Abbaye de Leffe S.A.,1267153237,3,3,3,bigbluebeerguy,Irish Pale Ale,3,3,Leffe Blonde,6.6,2137
35,Boston Beer Company (Samuel Adams),1296753069,3.5,4.5,4.5,Bigboyash73,Irish Lager,3.5,4,Samuel Adams Boston Lager,4.9,104
764,Blue Point Brewing Company,1270766023,4.5,3.5,3,BigBry,Irish Lager,4,3.5,Blue Point Toasted Lager,5.3,2318
167,Brewery Lobkowicz,1174312691,4,3.5,4,BigBry,Irish Lager,4,4,Demon,5.2,14426
35,Boston Beer Company (Samuel Adams),1147059755,4,3.5,3.5,BigBry,Irish Lager,3.5,4,Samuel Adams Boston Lager,4.9,104
22,Unibroue,1104511141,4,3.5,4,BigBry,Irish Pale Ale,3.5,3,Raftman,5.5,793
4048,Mt. Begbie Brewing Co.,1105830363,4,3.5,3.5,BigBry,Irish Cream Ale,3.5,4,Mt Begbie Irish Cream Ale,4.79,9255
1879,Garrison Brewing Company,1196640627,4,3.5,4,BigBry,Irish Extra Stout,3,3.5,Martello Stout,4.8,25639
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1119718146,4,3,4.5,BigBry,Irish Red Ale,3.5,3.5,Kilkenny Irish Irish Cream Ale,4.3,3628
417,August Schell Brewing Company,1227400700,4,4,4,BigBry,Irish Lager,3.5,3.5,FireBrick,5,2032
711,Alley Kat Brewing Company,1113163767,4,3,3.5,BigBry,Irish Cream Ale,3,4,Twisted Horn Irish Cream Ale,5,15575
160,Wychwood Brewery Company Ltd,1100230011,3.5,3.5,3.5,BigBry,Irish Extra Stout,3,3.5,Black Wych,5,6525
1879,Garrison Brewing Company,1219507463,3.5,3.5,3.5,BigBry,Irish Red Ale,3.5,3.5,Irish Red Ale,5,13302
13831,Taps Brewing Co. Inc.,1183917857,3.5,3.5,3.5,BigBry,Irish Cream Ale,3.5,4,Taps Red Irish Cream Ale,4.9,30372
470,Abbaye de Leffe S.A.,1140050244,3.5,3.5,4,BigBry,Irish Pale Ale,3.5,3.5,Leffe Blonde,6.6,2137
780,Granville Island Brewery,1237589583,3.5,4,4,BigBry,Irish Dry Stout,3,4,Killarney Stout,5,9160
13667,Starr Hill Brewery,1260162892,3.5,3.5,3.5,BigBry,Irish Dry Stout,4,4,Dark Starr Stout,4.2,29995
222,Brouwerij Duvel Moortgat NV,1295909865,3,4,4,BigBry,Irish Pale Ale,4,4,Duvel Single,6.8,45379
622,Shaftebury Brewing Company,1128872253,3,3,3,BigBry,Irish Cream Ale,3,3,Irish Cream Ale,5,9986
73,Great Lakes Brewing Company,1168903270,4.5,3.5,3.5,bigbubba,Irish Red Ale,4,4,Great Lakes Conway's Irish Ale,6.5,5096
12718,Saint André,1122237550,2,3,3,bigbubba,Irish Lager,2,3,Saint André Irish Lager,4.6,1659
37,Brasserie d'Orval S.A.,1325445047,4.5,4,5,BigCheese,Irish Pale Ale,4,4.5,Orval Trappist Ale,6.9,129
35,Boston Beer Company (Samuel Adams),1322879372,4,3.5,4,BigCheese,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
35,Boston Beer Company (Samuel Adams),1172380159,5,4.5,4.5,BigD1972,Irish Lager,5,4.5,Samuel Adams Boston Lager,4.9,104
73,Great Lakes Brewing Company,1143321987,4,3,3.5,BigDaddyWil,Irish Red Ale,4,3.5,Great Lakes Conway's Irish Ale,6.5,5096
240,Murphy Brewery Ireland Limited,1253313339,5,4,5,BigDank,Irish Dry Stout,4,4.5,Murphy's Irish Stout,4,703
35,Boston Beer Company (Samuel Adams),1205093731,4.5,4.5,4,bigdeuce,Irish Red Ale,4,4,Samuel Adams Irish Red,5.8,38365
35,Boston Beer Company (Samuel Adams),1149039251,4.5,4,4,bigdeuce,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
73,Great Lakes Brewing Company,1165279668,4.5,4,4,bigdeuce,Irish Lager,4,4.5,Great Lakes Eliot Ness,6.2,229
10097,Harpoon Brewery,1235258676,4.5,4,3.5,bigdeuce,Irish Red Ale,4,4,Harpoon Celtic Ale,5.4,47298
805,Brasserie Du Bocq,1146083341,4,3.5,4,bigdeuce,Irish Pale Ale,4,4.5,The Knight's Ale,6,2503
30,Avery Brewing Company,1213396740,4,4,4.5,bigdeuce,Irish Dry Stout,4,4,Out Of Bounds Stout,6.3,1830
470,Abbaye de Leffe S.A.,1146931578,4,4,4.5,bigdeuce,Irish Pale Ale,4,4,Leffe Blonde,6.6,2137
73,Great Lakes Brewing Company,1171521385,4,3.5,3.5,bigdeuce,Irish Red Ale,3.5,4.5,Great Lakes Conway's Irish Ale,6.5,5096
302,Genesee Brewing Co. / Dundee Brewing Co.,1241305522,4,1.5,2,bigdeuce,Irish Cream Ale,3,3.5,Genesee Irish Cream Ale,5.2,1376
35,Boston Beer Company (Samuel Adams),1293582166,4.5,3.5,4,bigdrewsmoove,Irish Lager,3,4.5,Samuel Adams Boston Lager,4.9,104
73,Great Lakes Brewing Company,1303682726,4.5,4,4,BigDRS,Irish Lager,4.5,5,Great Lakes Eliot Ness,6.2,229
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1304134185,3.5,3.5,4,BigDRS,Irish Lager,3.5,3.5,Dos Equis Amber Lager,4.5,171
306,Coors Brewing Company,1310942028,3,3.5,3.5,BigDRS,Irish Pale Ale,3,3,Blue Moon Pale Moon,5.4,42887
42,Brewery Ommegang,1199669082,5,3.5,4.5,bigeyedfish,Irish Pale Ale,4,4.5,Rare Vos (Amber Ale),6.5,593
35,Boston Beer Company (Samuel Adams),1240617505,5,4,4,Bigfatbino,Irish Lager,4,5,Samuel Adams Boston Lager,4.9,104
743,Lancaster Brewing Company,1284753652,4.5,3,4,bigfnjoe,Irish Lager,4,4,Oktoberfest,6.5,13824
35,Boston Beer Company (Samuel Adams),1284858514,4,3.5,3.5,bigfnjoe,Irish Lager,4,3.5,Samuel Adams Boston Lager,4.9,104
743,Lancaster Brewing Company,1282097551,4,2.5,2.5,bigfnjoe,Irish Cream Ale,4,3,Country Irish Cream Ale,4.5,51042
3,Abita Brewing Co.,1279477824,3.5,3.5,3,bigfnjoe,Irish Lager,3.5,3,Amber,4.5,5
99,Matt Brewing Company,1278784458,3.5,3,3.5,bigfnjoe,Irish Dry Stout,3,3.5,Saranac Irish Stout,5.5,55183
2372,Terrapin Beer Company,1189352679,4,3,3,biggmike,Irish Cream Ale,3.5,3,Terrapin Golden Ale,5,9777
35,Boston Beer Company (Samuel Adams),1210663890,4,3.5,3.5,biggmike,Irish Red Ale,4,3.5,Samuel Adams Irish Red,5.8,38365
35,Boston Beer Company (Samuel Adams),1185724368,4,3.5,3.5,biggmike,Irish Lager,4,3.5,Samuel Adams Boston Lager,4.9,104
